Year,Development_Status,"Government expenditure on education, total (% of GDP)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Cause of death, by injury (% of total)","Cause of death, by non-communicable diseases (% of total)","Life expectancy at birth, total (years)",Prevalence of overweight (% of adults),Prevalence of current tobacco use (% of adults),Current health expenditure per capita (current US$),Individuals using the Internet (% of population),GDP per capita (current US$),Access to electricity (% of population),ICT goods exports (% of total goods exports),Urban population (% of total population),"School enrollment, tertiary (% gross)","Literacy rate, adult total (% of people ages 15 and above)","School enrollment, secondary (% net)","Primary completion rate, total (% of relevant age group)","Lower secondary completion rate, total (% of relevant age group)","Labor force, female (% of total labor force)",Proportion of seats held by women in national parliaments (%),"Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Mortality rate, infant (per 1,000 live births)","Immunization, DPT (% of children ages 12-23 months)",Current health expenditure (% of GDP),Births attended by skilled health staff (% of total),People using safely managed drinking water services (% of population)
2008,Developing,4.550252380270406,15.976378059252898,18.71261835913313,35.673415207843135,52.54487590040966,48.61390515724922,49.814931757922565,20.989254967653004,9.613385970488098,69.39735908195532,70.17795695839311,35.10588235294117,26.76571428571428,251.92969120235296,15.250588235294117,4693.385225213958,82.34705882352941,8.229688214508418,50.68294117647059,32.72407394690438,83.84484871845905,65.37221068414321,86.44327896500337,71.76864824775888,37.514645442948144,16.366802305137647,80.45698820490124,0.990345085106072,27.01764705882353,88.88235294117646,5.002931525882353,80.6105720638771,47.57923728695633
2008,Least developed,4.8231014423900165,7.1023564285714285,13.831971666666668,53.0464,76.1850350167375,66.06910001435641,70.99693367695077,41.71799416083952,8.689154992011474,49.592850571466805,56.56633333333334,23.766666666666666,31.804761904761904,39.326262504339624,1.4100000000000001,621.8222232939233,38.233333333333334,0.17597484276729558,27.212666666666667,6.808671613398206,79.62466125488281,40.52128838383838,91.3624349970396,48.191835624584265,46.2868786427456,15.742374068487237,73.80242682562934,0.9901490281609924,54.333333333333336,83.66666666666667,4.66004881245283,61.15769230769231,29.758429524892534
2009,Developed,5.174169659614565,19.608587749999998,24.846144926470586,34.70409522260274,8.861162671046928,15.445345324726528,12.45497234738313,8.094299426849805,5.051616480651711,86.8540842687654,80.45731707317074,50.95,22.133928571428573,4476.310668945,77.75,43845.7869494501,100.0,9.115,85.109,61.0333446467795,94.92857142857144,90.13538866972478,100.78077555675904,97.82065957387286,44.84584314139075,23.89225229462881,92.28571428571428,1.0,3.9875,93.75,9.964891301249999,99.05430107526881,98.34769566467386
2009,Developing,4.540206424718888,16.054204723057104,19.283492755417956,58.48107331764706,52.35076501378413,48.07775516471802,49.40732175643064,20.989254967653004,9.613385970488098,69.39735908195532,70.50986083213773,35.71176470588235,26.76571428571428,252.4837896117647,17.988235294117647,4138.573055729166,83.7,9.269099979214301,51.119882352941175,32.021475934800435,83.84484871845905,65.44981831202047,87.52486451548693,71.6555894578204,37.76343190426676,17.853743568289698,80.28051761666595,0.9912479466178407,25.876470588235293,89.52941176470588,5.329023644705882,83.86702648069537,47.7842179042179
2009,Least developed,3.7706276452099807,6.478787619047619,13.831971666666668,38.29845666666667,75.2086849085442,65.07374968375599,70.06062241693864,41.71799416083952,8.689154992011474,49.592850571466805,59.554,24.299999999999997,31.804761904761904,42.89855991767296,1.5833333333333333,789.8788079034749,40.266666666666666,0.2593081761006289,27.334333333333333,7.434641500177982,79.29132792154948,40.221350101010096,92.35832783965026,46.8041021651116,46.72096733868897,17.273448925297235,73.46909349229601,0.9901490281609924,48.366666666666674,85.66666666666667,5.004119342452831,60.83846153846154,30.435427556037435
2010,Developed,5.529428809881211,20.562742666666665,25.328614319852942,34.02226047945206,8.608338810477603,15.267155902261177,12.243123423860906,8.015502317750034,5.021191980515425,86.96330617554513,80.67914634146342,51.4125,23.2125,4774.085922242501,79.1125,47584.28413658125,100.0,9.21875,85.34575,60.83237065920016,95.06250000000001,90.21212668577982,100.59028960247431,97.50404828389485,44.94641532547945,23.87083846593945,92.5,1.0,3.8875,93.625,9.89861058125,98.84180107526882,98.4301784232332
2010,Developing,4.462544502499955,16.055265899527697,18.936882445820434,57.836549325490196,52.007471775723985,47.639290103353126,49.01167049873569,21.06090952033725,9.455502601300049,69.48358764682351,70.80277761836442,36.294117647058826,27.531260504201683,281.80459258117645,21.773529411764706,5037.413016676103,83.84117647058824,8.958511743920184,51.56264705882353,31.294400754642137,84.64699868937485,65.2539224488491,87.00952779668216,71.52760128313754,37.77694870959721,18.850642759415376,81.39120721410195,0.9912978726751852,24.83529411764706,89.70588235294117,5.079976131764706,81.29879927228623,47.990326092456584
2010,Least developed,2.633650475519676,6.343657619047619,13.831971666666668,35.63386333333333,73.92790767894776,63.790408270497096,68.7978932674713,42.94885643226456,8.52512187187859,48.526021447082336,60.56433333333334,24.86666666666667,33.43333333333333,57.44901402666667,2.6366666666666667,954.7877444387797,39.6,0.05333333333333334,27.458333333333332,8.51356092088571,80.93699188232422,40.30738676767677,89.60766916858906,49.051787486974746,46.893157599998034,13.461986979252854,75.70364023844401,0.9794790616222454,46.1,89.66666666666667,6.449179476666667,67.58589743589744,31.121820092425168
2011,Developed,5.43038746714592,20.41163775,24.74663556985294,34.05488422945206,8.907532804775066,15.186757134697913,12.330931063896239,8.094299426849805,5.051616480651711,86.8540842687654,80.9427743902439,51.8125,22.133928571428573,5225.72001648,79.85,52389.1170052531,100.0,7.88875,85.512,61.35855283388277,95.06250000000001,90.15667418577982,101.0840087034265,97.69215195973713,45.10720325791324,24.20190780139894,92.5,1.0,3.8125,93.625,9.977270055,98.82930107526882,98.51247521755232
2011,Developing,4.02272184272697,15.341655513095748,18.012570712074304,61.15786073333334,52.3812788439294,47.792915931795676,49.281908318474095,20.989254967653004,9.613385970488098,69.39735908195532,71.00170014347202,36.911764705882355,26.76571428571428,315.0800267394118,24.83529411764706,5533.270755287653,84.82941176470588,8.613217626273125,51.98511764705882,32.52091685725703,79.16572073365627,66.78294773337596,88.89616683370924,78.15021062247892,37.79495462821025,19.098732713128328,74.85831671870231,0.9742690749099706,23.93529411764706,91.0,5.087351634117646,78.19527794623004,48.410188687599224
2011,Least developed,2.373743806061922,6.362487619047619,13.831971666666668,23.284103333333334,72.6080198458776,62.46162491630154,67.46487433458547,41.71799416083952,8.689154992011474,49.592850571466805,61.888,25.400000000000002,31.804761904761904,60.18300374333334,4.16,1113.2884751487034,42.800000000000004,0.04,27.584333333333333,11.315803368886312,81.81889801025392,37.935015151515145,86.54333618060262,48.99013096353283,46.80512990318417,12.940926025846084,77.15764634874131,0.9993190438139656,44.13333333333333,89.33333333333333,5.838804936666667,66.11923076923077,31.751630073970933
2012,Developed,5.09264573454857,20.04347908333333,23.566696176470586,31.384255479452055,8.844067125351142,15.156846951422583,12.287747035904335,8.094299426849805,5.051616480651711,86.8540842687654,81.1297256097561,52.2625,22.133928571428573,5265.10641479625,81.3,52862.14607690292,100.0,7.65875,85.619375,61.61951007494112,95.06250000000001,89.95817095183486,100.6857581235925,97.76642602284748,45.13545082997655,24.243042750110458,92.5,1.0,3.7249999999999996,94.375,10.07852902125,98.77930107526882,98.59435957621176
2012,Developing,4.4200430733405955,15.211085513095751,16.70489306501548,54.105507792156864,51.45292736166487,47.07593884798449,48.54935145605016,20.989254967653004,9.613385970488098,69.39735908195532,71.42007030129125,37.50588235294118,26.76571428571428,319.4309295797263,27.25,6173.779918329547,87.66470588235293,9.070172521305341,52.40088235294118,34.62154613083994,80.29405751290426,66.88850773337596,89.71100080837223,75.54999810306965,37.94806537237372,19.676719482754407,76.33238368469019,0.9917802285222634,22.91764705882353,90.76470588235294,5.075036696790208,86.89291691934507,48.85447434135695
2012,Least developed,3.0236844221750903,8.763725476190476,16.609564444444445,90.96373666666666,71.4765791811808,61.424054688670765,66.34965835416004,41.71799416083952,8.689154992011474,49.592850571466805,62.894000000000005,25.96666666666667,31.804761904761904,65.09232075999999,6.113333333333333,1211.3565388147233,47.199999999999996,0.09999999999999999,27.712333333333333,8.647958745491005,80.93699188232422,41.248443434343436,89.78520517933127,56.249817322993614,46.52330833230943,13.770318959559264,75.70364023844401,0.9852235422414886,41.333333333333336,89.66666666666667,5.529700963333333,65.43846153846154,32.31772360349527
2013,Developed,5.194514334201813,20.849532666666665,23.41081121323529,29.6647375,8.701004022195105,14.9461718741268,12.102612031119031,8.094299426849805,5.051616480651711,86.8540842687654,81.25106707317074,52.6875,22.133928571428573,5240.76571655375,84.8,53016.068325559914,100.0,7.6450000000000005,85.722375,66.5494067750326,95.18750000000001,90.17127220183487,100.63239432354366,97.96937173207598,45.25454051905516,24.8605732430076,92.625,1.0,3.6625,93.875,10.088905275,98.35860215053764,98.67612213526682
2013,Developing,4.498724655723858,15.125178454272222,17.700065139318887,38.42902262352942,51.33368671951412,47.021601062427614,48.42256972606518,20.989254967653004,9.613385970488098,69.39735908195532,71.69222238163559,38.11764705882353,26.76571428571428,342.76052581854987,29.819411764705883,6179.079214828365,87.44117647058823,9.208996050717108,52.81458823529412,36.005853993479576,83.28336779247981,68.07558183184143,92.16887886804696,76.38432108855046,37.78123420010653,21.168656175052156,80.09361083634937,0.9925654444898687,22.064705882352943,87.76470588235294,5.237022550907855,83.71880735799475,49.33419679315255
2013,Least developed,3.1072725852330536,9.32852880952381,16.636074444444446,89.17010666666665,71.2656770752819,61.39431993460057,66.19065449583047,41.71799416083952,8.689154992011474,49.592850571466805,63.859,26.5,31.804761904761904,69.75229390333334,7.766666666666667,1289.0187937553335,49.333333333333336,0.5700000000000001,27.842000000000002,6.452191491785658,80.93699188232422,41.5345501010101,89.11904713896665,53.320015382075646,46.18757774024851,19.27972244404063,75.70364023844401,0.9852235422414886,39.5,85.33333333333333,5.804423553333333,61.15769230769231,32.8897576578457
2014,Developed,5.113404303789137,20.781057666666666,23.700896213235293,32.42950349315068,8.63409882205432,14.868578829629941,12.031068914160814,8.094299426849805,5.051616480651711,86.8540842687654,81.51298780487805,53.087500000000006,22.133928571428573,5371.9327087425,85.75,52972.574202588425,100.0,7.77,85.8215,67.31810022214563,95.18750000000001,90.40644720183487,100.46096564312366,97.93261903127032,45.303167963625015,25.242614051368886,92.625,1.0,3.625,94.0,10.26128772375,98.42930107526882,98.75775145457058
2014,Developing,4.418329988597565,14.478786303134394,17.893921640866875,56.29501298039216,50.662346096987164,46.854351771763106,48.044816690250414,20.989254967653004,9.613385970488098,69.39735908195532,71.90168579626973,38.747058823529414,26.76571428571428,350.90200149560866,32.78823529411765,5907.205148059272,89.05882352941177,10.232421533984619,53.23023529411765,36.23324161679647,82.25661342434141,69.04562828324808,91.51581094563005,77.28005672002038,37.786914045733624,20.73488385398494,78.75110585196006,0.9902333228909626,21.276470588235295,89.6470588235294,5.409147100319619,80.7541014756418,49.85948914623373
2014,Least developed,3.2390282551447567,6.947787619047619,13.831971666666668,53.0464,71.13365457411406,61.450821289258066,66.14720305661304,41.71799416083952,8.689154992011474,49.592850571466805,64.546,27.03333333333333,31.804761904761904,80.67754109666667,12.6,1365.5923894671766,46.800000000000004,0.16666666666666666,27.984333333333336,5.863012283836323,82.54347076416013,41.52888676767677,88.73907531686378,55.3974609375,46.11930226288484,19.133696775973196,78.66248965793187,1.0150945221676528,37.800000000000004,89.66666666666667,6.407950126666666,76.71923076923076,33.472051092258205
2015,Developed,4.841032087802886,19.70731275,22.978914926470587,31.631162979452057,8.462034164971685,14.65795348108227,11.837609032790462,8.573206495240608,4.771360685725581,86.65543350962994,81.46795731707316,53.5125,20.1625,4984.62115478625,86.89999999999999,48493.63632353129,100.0,8.28875,85.9205,75.60790527273966,95.18750000000001,91.2530514678899,100.48842629607846,98.05659192403161,45.33977141110865,26.08857478067434,92.625,1.0,3.5875,94.0,10.458808283749999,98.35430107526882,98.839243112703
2015,Developing,4.409348382058007,14.662190227565482,17.626674860681113,41.182763694117654,50.00379657522808,46.46103807907378,47.56289535594941,18.357729207758492,9.890168267307269,71.75210264585888,72.1300832137733,39.37647058823529,25.401848739495797,330.0653368473733,37.629592412322516,5270.191157557032,88.78823529411765,10.618407815422989,53.64764705882353,37.663671275693886,82.25819815441692,66.28023123401533,90.50371728644652,77.41200726372854,37.93713747739069,21.733157859689044,78.62461685673988,0.9603859645550418,20.523529411764706,89.94117647058823,5.604390095613737,85.76584596725289,50.37992587118641
2015,Least developed,2.9240557489571724,7.1023564285714285,13.831971666666668,53.0464,70.6774676664243,61.041957816729074,65.7062799836109,34.77473661139657,9.479833314005893,55.74543056404826,65.00833333333334,27.600000000000005,29.2,80.20584615,13.343333333333334,1366.8253356946334,52.300000000000004,0.77,28.143666666666665,10.369884163073207,80.95799458821615,37.935015151515145,89.3714198806659,53.04205492268438,46.019121295739204,21.500061061842132,75.46909349229601,0.9901490281609924,36.46666666666667,89.0,6.374714366666667,66.8051282051282,34.065898354983865
2016,Developed,4.87576201558113,20.20195025,22.44141806985294,28.76177198630137,8.524389744253575,14.58425417645521,11.815292424583072,8.094299426849805,5.051616480651711,86.8540842687654,81.59298780487805,53.925,22.133928571428573,5095.07904052875,89.6125,48141.41313395201,100.0,8.383750000000001,86.02137499999999,79.16123771667478,95.18750000000001,92.32569646788991,100.27210967394772,99.1634595870971,45.54675884713655,26.321380435146317,92.625,1.0,3.5375,94.375,10.5244953225,98.09180107526882,98.92058985523956
2016,Developing,4.4105599825918045,15.08686494203521,16.931978142414863,42.33724816862746,48.83709263024997,45.81783216369364,46.79600584196092,20.989254967653004,9.613385970488098,69.39735908195532,72.38554232424677,40.00588235294118,26.76571428571428,329.1627270785498,41.52606300055781,5297.134352144495,92.00588235294117,10.6654666389524,54.06729411764706,39.897282437353425,81.67482152047262,68.00620067455243,92.3738160205238,79.48926288190009,38.05342054460977,21.81667265897522,77.98532858610047,0.9775648557362248,19.900000000000002,90.70588235294117,5.690506139143149,84.54703860925814,50.88825481228125
2016,Least developed,2.9506696599501154,7.1023564285714285,13.831971666666668,53.0464,70.19200775868944,60.597348643489,65.25009889978331,41.71799416083952,8.689154992011474,49.592850571466805,65.405,28.233333333333334,31.804761904761904,81.18278503666666,23.833333333333332,1437.2693522151867,55.63333333333333,1.2066666666666666,28.320000000000004,6.550710181259128,79.14172821044922,44.062126767676766,88.63995167998229,55.5907122294108,45.997201111845364,20.579133556282958,74.4180909898546,0.9846190284280211,35.13333333333333,90.33333333333333,6.230977330000001,60.83846153846154,34.671099167763906
2017,Developed,4.837735444307327,19.41493558333333,24.351439246323526,33.2239094520548,8.458024337760975,14.379131040466122,11.668291302518952,8.094299426849805,5.051616480651711,86.8540842687654,81.67725609756098,45.59695945945946,22.133928571428573,5274.933837891251,89.325,50371.25341833338,100.0,8.24875,86.126,78.17372226715086,95.18750000000001,93.42545448394496,99.72551560888483,99.8434777577717,45.67915474162898,25.9469235383857,92.75,1.0,3.4749999999999996,94.75,10.4817018225,98.37930107526881,99.00180411610717
2017,Developing,4.166863776224233,14.855359647917563,17.33974021671827,46.10522394509805,48.52319995430656,45.78552799138919,46.66159685916274,20.989254967653004,9.613385970488098,69.39735908195532,72.65249784791966,30.038950715421304,26.76571428571428,359.5261684326674,44.82606300055781,5866.528364003149,92.94117647058823,10.464878403658284,54.4915294117647,39.4274744198471,79.91696656890446,69.82807301790281,92.73666598533883,78.22024125712258,38.20245764081996,22.27004951482459,75.9420450601976,0.9914998170279083,19.170588235294115,89.6470588235294,5.701455233849031,85.3093834647261,51.39784829436721
2017,Least developed,3.3605901400248235,7.290507619047619,13.01896111111111,53.0464,69.57097929532493,60.086527806056495,64.7045121417496,41.71799416083952,8.689154992011474,49.592850571466805,65.68900000000001,18.98738738738739,31.804761904761904,76.80757649666667,26.96666666666667,2182.4196240542765,67.63333333333333,0.5599999999999999,28.513,9.826212872993453,80.93699188232422,45.164580101010095,88.03013926136249,59.54759597778317,46.043967295726766,21.020874548447367,75.70364023844401,0.9852235422414886,33.93333333333334,89.33333333333333,5.69828052,61.15769230769231,35.2873477596468
2018,Developed,4.826088249683381,19.685910666666665,24.739114852941174,34.60711794520548,8.34783287199562,14.179258425446816,11.504115211917298,8.094299426849805,5.051616480651711,86.8540842687654,81.73033536585368,45.59695945945946,18.1,5514.7579345725,90.625,53366.481829277676,100.0,7.745,86.234875,77.96126461029054,95.18750000000001,89.72205587155963,99.93967080602843,98.95743802388513,45.78493601978678,26.569268870841626,92.75,1.0,3.4625,94.625,10.465194505,98.21680107526882,99.07583040771715
2018,Developing,4.015803197911783,15.289916715328468,17.927785263157897,47.72059606666667,48.27410590524304,45.62833496552273,46.46860016992301,20.989254967653004,9.613385970488098,69.39735908195532,72.87554088952655,30.038950715421304,23.901848739495797,370.24868062149096,49.002533588793106,6157.50231135719,92.88823529411764,9.94674703803783,54.91952941176471,38.844068867747154,83.89298252744636,65.86851716432226,93.82902020180916,80.90626067924899,38.11773354224184,23.249136959972812,80.57115653303102,0.9909479529345312,18.570588235294117,87.82352941176471,5.720398763260796,83.70114008489995,51.87855473837505
2018,Least developed,2.163613080978393,7.339784285714285,12.65560777777778,40.928133333333335,69.24411490688813,60.2497363300987,64.66819054198577,41.71799416083952,8.689154992011474,49.592850571466805,66.14666666666666,18.98738738738739,26.366666666666664,89.21617126333332,20.910353725225225,1868.9134046680767,64.06666666666666,0.6666666666666666,28.725333333333335,14.844116846720368,80.93699188232422,46.642866767676765,94.22859954833994,61.443517049153634,46.20006798386356,20.547714766344498,75.70364023844401,0.9852235422414886,32.699999999999996,89.66666666666667,5.21223097,61.15769230769231,35.915420789411705
2019,Developed,4.844446122646332,19.685910666666665,24.739114852941174,34.60711794520548,8.278611471420586,14.032372508689582,11.38347139898173,8.220013362986146,4.868363110684624,86.91162382489938,82.00149390243902,45.59695945945946,18.1,5552.995025635,91.8875,52889.82458096196,100.0,7.69125,86.348125,80.44942855834967,95.18750000000001,89.72205587155963,100.12496686468316,99.26410058339438,45.93307021230142,27.249222662582874,92.75,1.0,3.4125,94.5,10.635856405,98.67110215053764,99.10712390742607
2019,Developing,4.065673257682478,15.289916715328468,17.927785263157897,47.72059606666667,47.89172493890237,45.309876530291504,46.1603378243737,16.211424054411687,9.13133743644191,74.65723909978735,73.07711190817791,30.038950715421304,23.901848739495797,378.3442145538439,53.71429829467546,6192.521503174037,93.81176470588235,10.542041155684888,55.35058823529412,40.17216475394278,84.12380941020142,62.471490163043484,91.9929534508902,79.85297681654201,38.17674527241486,24.43741994741772,78.73940717065929,0.991697286905981,18.0,87.3529411764706,5.82527314149609,84.69643824540127,52.35763056971688
2019,Least developed,3.2161720730640257,7.1023564285714285,13.831971666666668,53.0464,68.59907671245193,60.243141569388136,64.39709680588116,30.759638752053903,9.865789752130063,59.37457014599622,66.198,18.98738738738739,26.366666666666664,77.09794998,38.46666666666667,1778.6315002859035,66.33333333333333,0.5366666666666666,28.95566666666667,10.898018509081496,87.72151285807291,37.935015151515145,89.06484029082212,55.671403677567184,46.0151807938586,21.056083026829768,85.02058800591364,1.0072511866980896,31.733333333333334,89.33333333333333,4.93084318,69.43846153846154,36.554627349712895
2020,Developed,5.009095072746278,19.685910666666665,24.739114852941174,34.60711794520548,8.22405345739222,13.958957974343448,11.321028258801858,8.094299426849805,5.051616480651711,86.8540842687654,81.61750000000002,45.59695945945946,17.6375,6059.22323608375,92.575,51226.90710447098,100.0,8.54125,86.465125,81.4648456573486,95.18750000000001,89.72205587155963,100.2449734259625,99.38923600514723,45.9608933309435,28.871278285163196,92.75,1.0,3.3625,94.375,11.82488489875,98.67540322580645,99.13143619540581
2020,Developing,3.912429610780281,15.289916715328468,17.927785263157897,47.72059606666667,47.65642724569497,45.47419909591753,46.20720538738778,20.989254967653004,9.613385970488098,69.39735908195532,72.42445767575323,30.038950715421304,23.58420168067227,387.64665688090275,63.00588235294117,5628.15693828076,94.29411764705883,12.226539181043442,55.784705882352945,39.14861628981962,84.42239429215225,62.471490163043484,90.72271361789281,80.23512962485563,37.89434736214412,25.260870980534527,81.15939182714865,0.9892664169635519,17.45294117647059,86.17647058823529,6.317276332084326,82.5905356781888,52.82944338171657
2020,Least developed,4.216184325571411,7.1023564285714285,13.831971666666668,53.0464,68.64558118394986,60.450687032339296,64.51098001058729,41.71799416083952,8.689154992011474,49.592850571466805,66.11233333333332,18.98738738738739,25.633333333333336,78.29691187666667,42.800000000000004,1767.4564891275302,69.83333333333333,0.79,29.205,10.009182919990515,80.93699188232422,37.935015151515145,90.58611358590674,56.393693716629684,45.543342481380535,22.892416225749567,75.70364023844401,0.9852235422414886,30.933333333333334,85.66666666666667,4.89532236,61.15769230769231,37.08287950132473
